"OGU","domain","phylum","class","order","family","genus","species","UNITN","UHGG","PATH","WIS","cov_All"
"G019693255","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_mandelii",FALSE,FALSE,FALSE,TRUE,0.133142610785256
"G019704535","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_stutzeri",FALSE,FALSE,TRUE,FALSE,0.63839935270496
"G019731765","Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Gordonibacter","Gordonibacter_massiliensis",FALSE,TRUE,FALSE,FALSE,0.0277306616756806
"G019734885","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Coprococcus","Coprococcus_catus",TRUE,FALSE,FALSE,TRUE,0.496266618152932
"G019795205","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus","Cupriavidus_pauculus",FALSE,FALSE,TRUE,FALSE,0.137369722863957
"G019795235","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus","Cupriavidus_respiraculi",FALSE,FALSE,FALSE,TRUE,0.0772384812890656
"G019803045","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","Citrobacter_farmeri",TRUE,FALSE,TRUE,FALSE,0.245637537219672
"G019823065","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_mosselii",FALSE,FALSE,TRUE,FALSE,0.221826766958618
"G019844095","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Erwinia","Erwinia_persicina",FALSE,FALSE,FALSE,TRUE,0.0287417407444807
"G019890915","Bacteria","Actinobacteria","Actinomycetia","Micrococcales","Micrococcaceae","Micrococcus","Micrococcus_luteus",TRUE,TRUE,TRUE,FALSE,0.824891185729606
"G019890955","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea_dispersa",FALSE,FALSE,TRUE,FALSE,0.0364336078753681
"G019898765","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas_yunnanensis",FALSE,FALSE,FALSE,TRUE,0.0480470233200109
"G019916025","Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Paraclostridium","Paraclostridium_bifermentans",FALSE,FALSE,TRUE,FALSE,0.0216692613288409
"G019930605","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella_nigrescens",TRUE,TRUE,TRUE,TRUE,0.991651631048181
"G019930685","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","Legionella_longbeachae",FALSE,FALSE,TRUE,FALSE,0.00332182924592532
"G019930725","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","Capnocytophaga_ochracea",TRUE,TRUE,TRUE,TRUE,0.890197895673778
"G019930785","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia","Burkholderia_dolosa",FALSE,FALSE,TRUE,FALSE,0.110194971271928
"G019930845","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Eikenella","Eikenella_corrodens",TRUE,TRUE,TRUE,TRUE,0.962340558184889
"G019930885","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","Legionella_anisa",FALSE,FALSE,TRUE,FALSE,0.00360106138912663
"G019930905","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus","Haemophilus_aegyptius",FALSE,FALSE,TRUE,FALSE,0.915276447607977
"G019930945","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","Campylobacter_hominis",TRUE,FALSE,FALSE,FALSE,0.870006675905452
"G019931005","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella","Granulicatella_adiacens",TRUE,TRUE,FALSE,TRUE,0.975270934456757
"G019931045","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus","Cupriavidus_pauculus",FALSE,FALSE,TRUE,FALSE,0.139801035157633
"G019933175","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Hafniaceae","Edwardsiella","Edwardsiella_tarda",FALSE,TRUE,TRUE,FALSE,0.0170663236327377
"G019972875","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus_thermophilus",TRUE,TRUE,FALSE,FALSE,0.876365880366635
"G019972895","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus_salivarius",TRUE,TRUE,TRUE,FALSE,0.95091580365214
"G019973315","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella_multisaccharivorax",TRUE,TRUE,TRUE,FALSE,0.4952019563795
"G020097195","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter","Enterobacter_hormaechei",FALSE,FALSE,TRUE,FALSE,0.879411713113242
"G020097275","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_fragilis",TRUE,TRUE,TRUE,TRUE,0.975325382457718
"G020097375","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","Porphyromonas_endodontalis",TRUE,TRUE,TRUE,FALSE,0.980539057410375
"G020097395","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Leclercia","Leclercia_adecarboxylata",FALSE,FALSE,TRUE,FALSE,0.178780504251133
"G020097435","Bacteria","Firmicutes","Bacilli","Bacillales","","Gemella","Gemella_morbillorum",TRUE,TRUE,TRUE,FALSE,0.972534446228221
"G020097475","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia","Escherichia_fergusonii",FALSE,TRUE,TRUE,TRUE,0.536669372967584
"G020099175","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella_quasipneumoniae",FALSE,TRUE,TRUE,FALSE,0.330231130366721
"G020099275","Bacteria","Actinobacteria","Actinomycetia","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium_falsenii",FALSE,FALSE,TRUE,FALSE,0.0403081075246407
"G020099335","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","Citrobacter_amalonaticus",FALSE,FALSE,TRUE,FALSE,0.133854846147674
"G020099355","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia","Burkholderia_vietnamiensis",FALSE,FALSE,TRUE,FALSE,0.11337238453637
"G020115495","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella_pneumoniae",TRUE,TRUE,TRUE,TRUE,0.69602944273041
"G020115515","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella_quasipneumoniae",FALSE,TRUE,TRUE,FALSE,0.304270201112745
"G020115535","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella_oxytoca",TRUE,FALSE,TRUE,TRUE,0.225792569090954
"G020115545","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella_variicola",TRUE,TRUE,TRUE,FALSE,0.43253390758198
"G020149745","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_ovatus",TRUE,TRUE,TRUE,TRUE,0.972497954799197
"G020179495","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides_thetaiotaomicron",TRUE,TRUE,TRUE,TRUE,0.982987246716852
"G020297465","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides_gordonii",TRUE,TRUE,TRUE,FALSE,0.20220725716356
"G020297605","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","Campylobacter_upsaliensis",TRUE,FALSE,TRUE,FALSE,0.0141782234888685
"G020341455","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia","Ralstonia_pickettii",FALSE,TRUE,TRUE,FALSE,0.980096012613187
"G020341495","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","Citrobacter_werkmanii",TRUE,TRUE,TRUE,FALSE,0.229914783431909
"G020341515","Bacteria","Firmicutes","Clostridia","Eubacteriales","Peptostreptococcaceae","Clostridioides","Clostridioides_difficile",TRUE,TRUE,TRUE,FALSE,0.0731042376206363
"G020341535","Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas","Aeromonas_jandaei",FALSE,FALSE,TRUE,TRUE,0.0365820712959459
"G020525545","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella_variicola",TRUE,TRUE,TRUE,FALSE,0.416571125738382
"G020525685","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella_quasipneumoniae",FALSE,TRUE,TRUE,FALSE,0.319518551453778
"G020525925","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella_quasipneumoniae",FALSE,TRUE,TRUE,FALSE,0.30842108130192
"G020731255","Bacteria","Actinobacteria","Actinomycetia","Corynebacteriales","Gordoniaceae","Gordonia","Gordonia_bronchialis",TRUE,FALSE,TRUE,FALSE,0.0354273665897659
"G020731305","Bacteria","Actinobacteria","Actinomycetia","Corynebacteriales","Nocardiaceae","Nocardia","Nocardia_abscessus",FALSE,FALSE,TRUE,FALSE,0.00291786339441162
"G020731325","Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Finegoldia","Finegoldia_magna",TRUE,TRUE,FALSE,FALSE,0.722741073644373
"G020731405","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Xanthomonas","Xanthomonas_campestris",FALSE,FALSE,FALSE,TRUE,0.664331884105756
"G020731565","Bacteria","Actinobacteria","Actinomycetia","Corynebacteriales","Nocardiaceae","Nocardia","Nocardia_africana",FALSE,FALSE,TRUE,FALSE,0.00286396025273996
"G020735385","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella","Granulicatella_elegans",TRUE,FALSE,TRUE,TRUE,0.737673884757381
"G020735725","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","Alistipes_senegalensis",FALSE,TRUE,FALSE,FALSE,0.207017433973257
"G020735765","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus_anginosus",TRUE,TRUE,TRUE,TRUE,0.954602965143732
"G020735785","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella_melaninogenica",TRUE,TRUE,TRUE,TRUE,0.988365174811181
"G020735925","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella","Bordetella_parapertussis",FALSE,FALSE,TRUE,FALSE,0.0361812534511609
"G020735945","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","Parabacteroides_distasonis",TRUE,TRUE,TRUE,TRUE,0.927422649647781
"G020735985","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella","Bordetella_holmesii",FALSE,FALSE,TRUE,FALSE,0.0131104736288407
"G020736045","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus","Haemophilus_influenzae",TRUE,TRUE,TRUE,FALSE,0.978312887232091
"G020736085","Bacteria","Actinobacteria","Actinomycetia","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium_diphtheriae",FALSE,FALSE,TRUE,FALSE,0.0361365580097961
"G020736185","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","Campylobacter_gracilis",FALSE,FALSE,TRUE,TRUE,0.691119019340588
"G020736205","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","Campylobacter_rectus",TRUE,FALSE,TRUE,FALSE,0.984686606778674
"G020736225","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","Campylobacter_curvus",TRUE,FALSE,TRUE,FALSE,0.400108055611676
"G020736265","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella","Bordetella_pertussis",FALSE,FALSE,TRUE,FALSE,0.0372652521991816
"G020736665","Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium_septicum",FALSE,TRUE,TRUE,FALSE,0.473557743930691
"G020736705","Bacteria","Proteobacteria","Gammaproteobacteria","Moraxellales","Moraxellaceae","Psychrobacter","Psychrobacter_sanguinis",FALSE,FALSE,TRUE,FALSE,0.0951421343864206
"G020784175","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Xanthomonas","Xanthomonas_campestris",FALSE,FALSE,FALSE,TRUE,0.0812276046937827
"G020813135","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Xanthomonas","Xanthomonas_campestris",FALSE,FALSE,FALSE,TRUE,0.710604116393753
"G900011295","Bacteria","Proteobacteria","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter_baumannii",TRUE,TRUE,TRUE,FALSE,0.411998594743768
"G900045375","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Agrobacterium","Agrobacterium_tumefaciens",FALSE,FALSE,TRUE,FALSE,0.204099084296987
"G900046455","Bacteria","Actinobacteria","Actinomycetia","Micrococcales","Cellulomonadaceae","Cellulomonas","Cellulomonas_timonensis",FALSE,TRUE,FALSE,FALSE,0.0133230887210367
"G900059565","Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Murdochiella","Murdochiella_massiliensis",FALSE,TRUE,FALSE,FALSE,0.0504160285937838
"G900078305","Bacteria","Actinobacteria","Actinomycetia","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium_bouchesdurhonense",FALSE,TRUE,FALSE,FALSE,0.0532109270278513
"G900078335","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella","Bordetella_trematum",FALSE,FALSE,TRUE,FALSE,0.0828520612018446
"G900078395","Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Anaerotruncus","Anaerotruncus_rubiinfantis",FALSE,TRUE,FALSE,FALSE,0.0244096391337991
"G900078545","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Olegusella","Olegusella_massiliensis",FALSE,TRUE,FALSE,FALSE,0.0952775237939211
"G900078675","Bacteria","Actinobacteria","Actinomycetia","Corynebacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium_interjectum",FALSE,FALSE,TRUE,FALSE,0.0161460294643157
"G900079775","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella_lascolaii",FALSE,TRUE,FALSE,FALSE,0.147192556256161
"G900079995","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","Citrobacter_europaeus",FALSE,TRUE,FALSE,FALSE,0.391217757899031
"G900086585","Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales Family XIII. Incertae Sedis","Emergencia","Emergencia_timonensis",FALSE,TRUE,FALSE,FALSE,0.0710307655542832
"G900086595","Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","Clostridium_nigeriense",FALSE,TRUE,FALSE,FALSE,0.018350335789853
"G900086715","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Gracilibacillus","Gracilibacillus_timonensis",FALSE,TRUE,FALSE,FALSE,0.00432900528091588
"G900086725","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Bariatricus","Bariatricus_massiliensis",FALSE,TRUE,FALSE,FALSE,0.0386243209443823
"G900087055","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Plesiomonas","Plesiomonas_shigelloides",TRUE,TRUE,TRUE,FALSE,0.0142746035721301
"G900087655","Bacteria","Actinobacteria","Actinomycetia","Propionibacteriales","Propionibacteriaceae","Propionibacterium","Propionibacterium_freudenreichii",TRUE,TRUE,FALSE,FALSE,0.0241864590928163
"G900092335","Bacteria","Actinobacteria","Actinomycetia","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium_phoceense",FALSE,TRUE,FALSE,FALSE,0.0638078212066518
"G900095705","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Fusobacterium_massiliense",FALSE,TRUE,FALSE,FALSE,0.430733942418766
"G900095825","Bacteria","Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae","Acidaminococcus","Acidaminococcus_massiliensis",FALSE,TRUE,FALSE,FALSE,0.00648712985795055
"G900095845","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus_timonensis",FALSE,TRUE,FALSE,FALSE,0.913077915083222
"G900095865","Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Massilioclostridium","Massilioclostridium_coli",FALSE,TRUE,FALSE,FALSE,0.0925327840024117
"G900096675","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Robinsoniella","Robinsoniella_peoriensis",FALSE,TRUE,TRUE,FALSE,0.0147448590209611
"G900096715","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Tannerella","Tannerella_forsythia",TRUE,FALSE,TRUE,FALSE,0.989180614652012
"G900099625","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus","Lactococcus_lactis",TRUE,TRUE,FALSE,FALSE,0.784658684067921
"G900100535","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_flavescens",FALSE,FALSE,FALSE,TRUE,0.0530877667476002
"G900101835","Bacteria","Firmicutes","Clostridia","Eubacteriales","Peptococcaceae","Peptococcus","Peptococcus_niger",TRUE,TRUE,TRUE,FALSE,0.0836608629718242
"G900102105","Bacteria","Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium","Rhizobium_pusense",TRUE,FALSE,FALSE,FALSE,0.317979704618976
"G900102325","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Tatlockia","Tatlockia_micdadei",FALSE,FALSE,TRUE,FALSE,0.00119911730376423
"G900102475","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Marvinbryantia","Marvinbryantia_formatexigens",FALSE,TRUE,FALSE,FALSE,0.0199032254855032
"G900102715","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus_equinus",TRUE,TRUE,TRUE,FALSE,0.06746455918284
"G900102885","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus","Paracoccus_chinensis",FALSE,FALSE,FALSE,TRUE,0.101535549300735
"G900103175","Bacteria","Actinobacteria","Actinomycetia","Corynebacteriales","Tsukamurellaceae","Tsukamurella","Tsukamurella_pulmonis",FALSE,FALSE,TRUE,FALSE,0.0199737240658956
"G900103375","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas_balearica",FALSE,FALSE,FALSE,TRUE,0.165441221104067
"G900103425","Bacteria","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Allisonella","Allisonella_histaminiformans",TRUE,TRUE,FALSE,FALSE,0.166562337812715
"G900103815","Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Lachnospira","Lachnospira_pectinoschiza",TRUE,FALSE,FALSE,FALSE,0.00576440695012217
"G900104395","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Fusobacterium_necrophorum",TRUE,FALSE,TRUE,FALSE,0.750035559021118
"G900104615","Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Phocea","Phocea_massiliensis",FALSE,TRUE,FALSE,FALSE,0.0939308318176429
