fastq_fn	fastq_prep_ID	HG38	T2T_pese	Pangenome_pese	Transcript_pese
UNCID_1919840.e6889ad6-caa9-429f-9123-0ff0c7ae195a.sorted_genome_alignments.	117435	3392	2908	1046	226
UNCID_1919841.6d8a4777-88a1-41f0-9a30-354d52ce9e86.sorted_genome_alignments.	117436	3812	3132	1094	242
UNCID_1919904.f69543ea-f20b-4182-91c4-f5bad36be325.sorted_genome_alignments.	117435	3570	3176	1010	290
UNCID_1919924.66016ff6-5367-4560-a7d3-20f536f22ece.sorted_genome_alignments.	117431	3746	3288	1182	284
UNCID_1919948.cf939eea-83dc-42ad-b9ce-0c3972ebf86b.sorted_genome_alignments.	117436	3380	2978	1088	242
UNCID_1919990.2bbf9181-a71f-4714-b1b5-0d23a47d1306.sorted_genome_alignments.	117423	3354	2656	830	84
UNCID_1919991.525fe7e1-4337-45bc-ae5b-d8a219e6e245.sorted_genome_alignments.	117424	3442	2922	942	168
UNCID_1920096.e57426eb-3223-41dc-b70e-ff7233e3403a.sorted_genome_alignments.	117436	3598	3172	1064	270
UNCID_1920201.b87b2d94-2d62-4892-85b4-8ee7a566294c.sorted_genome_alignments.	117422	3534	3178	1082	210
UNCID_1920303.9ceb9e31-6495-4ae8-8c41-58fe981f9ac7.sorted_genome_alignments.	117438	4072	3300	1110	280
UNCID_1920325.40c82f91-98b7-4c3f-8885-3ea4e383e7be.sorted_genome_alignments.	117424	3814	3148	992	188
UNCID_1920412.153e5c1e-46ba-460f-a966-c3bb10dc490d.sorted_genome_alignments.	118022	3466	2996	1082	232
UNCID_1920500.6e1fbe8d-8e83-4424-87e9-6e38313215d3.sorted_genome_alignments.	117443	3690	3194	1136	332
UNCID_1920715.e58c5f71-33ca-4443-890e-49b85916f080.sorted_genome_alignments.	117433	3554	3064	1050	256
UNCID_1920784.cee82dd8-a3d1-448c-814d-b9481a30fb38.sorted_genome_alignments.	117460	4134	3436	1268	304
UNCID_1920821.459ab827-f9c7-4b30-9b6a-86bee706c6e0.sorted_genome_alignments.	117426	3376	2960	960	168
UNCID_1922247.c66143ca-3cbb-4432-8013-cce080001918.sorted_genome_alignments.	117419	3832	3408	1226	162
UNCID_1922272.eb47358f-9627-4d58-9397-b4e80a28f85c.sorted_genome_alignments.	117425	3526	3120	1152	254
UNCID_1922311.e6628ef2-abe7-4fa1-9e12-9034179ebb63.sorted_genome_alignments.	117420	3152	2836	1018	210
UNCID_1922361.7eb83c83-31e0-435b-8866-9d2764098800.sorted_genome_alignments.	118022	3494	3086	1040	280
UNCID_1922444.f43b8267-4311-41ef-bd2f-92ac8f336e86.sorted_genome_alignments.	117433	3366	2966	1146	248
UNCID_1922511.0956217d-5f82-40be-8165-d7bb64135f23.sorted_genome_alignments.	117433	3986	3430	1146	278
UNCID_1922618.1d2aec25-2f54-47da-b627-a6b312e027a1.sorted_genome_alignments.	117425	3422	3010	1162	172
UNCID_1922789.29917460-f08a-4013-be64-ef7412d165dd.sorted_genome_alignments.	117421	3724	3178	1180	194
UNCID_1922940.cabf7b00-4cb0-4873-a632-a5ffc72df2c8.sorted_genome_alignments.	117435	3832	3194	1244	328
UNCID_1924344.0b20024b-a8dd-4683-9a3b-00fe4cb14f71.sorted_genome_alignments.	117427	3656	3146	1052	168
UNCID_1925317.84730d14-88bb-4b77-8b04-16229b83dd9d.sorted_genome_alignments.	117427	3490	3066	960	164
UNCID_1925996.e491502d-1c89-4629-83b6-7c00420e8804.sorted_genome_alignments.	117442	3686	3178	1164	222
UNCID_1926082.a9574e45-5dee-46f3-87db-f7e859b67cab.sorted_genome_alignments.	117434	3754	3300	1126	266
UNCID_1926250.e996b750-d0d3-43c8-860a-17da2f607b15.sorted_genome_alignments.	117439	4204	3672	1584	378
UNCID_1926300.aa9d8e32-4e9d-409f-81b0-9c6e2b6af130.sorted_genome_alignments.	117444	3708	3162	1112	180
UNCID_1926381.f68894de-6db1-472b-bbda-f1c6e60a818b.sorted_genome_alignments.	117442	3434	2886	984	130
UNCID_1926393.7668e1a3-cf31-411a-8bce-aff592a0f053.sorted_genome_alignments.	117443	3516	3042	1152	250
UNCID_1926523.1cd3bf53-27a7-4fda-8501-8270da2b8ceb.sorted_genome_alignments.	117434	4538	3468	1402	134
UNCID_1926674.81018f98-fee6-4cde-b6f6-3b6254e3e8d7.sorted_genome_alignments.	117451	5186	4522	1988	560
UNCID_1927156.776c18b3-4e53-41d6-8838-70a6029c07dd.sorted_genome_alignments.	117435	3340	2760	970	172
UNCID_1927246.a36865ec-a5fa-4277-a887-325373acadb1.sorted_genome_alignments.	117432	4434	3616	1178	154
UNCID_1927796.4763b4dd-1eef-4503-9381-4baa57cc690f.sorted_genome_alignments.	117442	3652	3204	1160	210
UNCID_1927956.043d2756-1abf-411f-aaac-b448ed088be1.sorted_genome_alignments.	117447	3708	3020	1088	178
UNCID_1928153.8a7e272c-39f2-42e6-b1d5-7225cf12fceb.sorted_genome_alignments.	117449	3680	3180	1262	306
UNCID_1928316.0fa20811-219b-4d76-a8f6-d838e4de093e.sorted_genome_alignments.	117448	4304	3708	1458	298
UNCID_1928835.de707f3a-13c6-44ed-b034-7069fe1b9caf.sorted_genome_alignments.	117434	2784	2340	702	168
UNCID_1931045.cd1148b8-b4a5-4ebc-b1fb-10838677896a.sorted_genome_alignments.	117423	2656	2178	702	122
UNCID_1931089.ab5e0fde-c76b-4f9a-ae15-fa17e8695dbd.sorted_genome_alignments.	117426	2532	2258	746	138
UNCID_1936408.6d3cfe9f-b39f-4ff5-a5fb-1d6cf16b7f65.sorted_genome_alignments.	117445	17058	3914	1572	188
UNCID_1940989.82de5dc9-2d34-4395-ae7c-430b5632ed24.sorted_genome_alignments.	117437	3540	3056	1080	266
UNCID_1941632.578e5ec2-7091-4f3e-a440-1fcd5585a704.sorted_genome_alignments.	117426	4186	3188	1090	158
UNCID_1941715.360f4431-8dc9-4bc0-a388-c88bd46766c7.sorted_genome_alignments.	117416	2928	2512	732	74
UNCID_1941912.b1235878-9ab0-4335-befc-869ffa79cfab.sorted_genome_alignments.	117438	3354	2896	1058	252
UNCID_1942096.69b5d608-a290-4534-ada5-59055c352fac.sorted_genome_alignments.	117425	3174	2756	928	214
UNCID_1942235.cf069f54-b570-43ff-9f85-ababd06ddddd.sorted_genome_alignments.	117436	3446	2982	988	300
UNCID_1942259.9713f322-bae0-47aa-88d5-e2c50a7bd687.sorted_genome_alignments.	117431	3490	2830	988	226
UNCID_1942324.bc95bdc7-553c-4b87-b546-899d8bd3fc41.sorted_genome_alignments.	117433	3450	2956	962	234
UNCID_1942456.68623699-7543-425b-93a1-e0947e3b897e.sorted_genome_alignments.	117424	3502	2960	1006	216
UNCID_1942476.4a3692a0-d9de-4cd3-9c4a-bbb087aa67c3.sorted_genome_alignments.	117440	3420	2932	1000	268
UNCID_1942509.e75b6682-1dc8-4f83-a4e2-ff511a1f656b.sorted_genome_alignments.	117433	3498	3006	1016	226
UNCID_1942526.f8789ef6-b073-463f-be80-1fe462adeee7.sorted_genome_alignments.	117426	3262	2850	1004	260
UNCID_1942664.9bb5155e-25b8-41b7-a424-8aeb81853366.sorted_genome_alignments.	117430	2996	2506	810	204
UNCID_1942778.d5af268a-0e5d-4115-a44e-866997aff778.sorted_genome_alignments.	117425	3138	2684	816	154
UNCID_1942896.db0d3ef1-a8d7-4a5e-863e-f9e2717dee54.sorted_genome_alignments.	117421	3348	2952	992	206
UNCID_1943036.b193b90e-f4e8-4a3d-bfd5-2a805fb33735.sorted_genome_alignments.	117425	3286	2924	1030	246
UNCID_1943204.42a4a133-ec9d-4f5a-8b95-be83cbddb148.sorted_genome_alignments.	117424	4016	2906	922	170
UNCID_1943218.24531d9f-822b-4eb8-add6-79fa27816a4b.sorted_genome_alignments.	117424	2894	2530	800	166
UNCID_1943225.c3ed3530-0c9c-497e-bf90-88df981d475a.sorted_genome_alignments.	117423	3524	3110	1102	238
UNCID_1943387.6fca2b4e-2aa2-42bb-9991-b0a69e6155cd.sorted_genome_alignments.	118022	3438	2700	870	158
UNCID_1943413.9e3df1b0-dba1-4423-976e-99aab5b7d5e2.sorted_genome_alignments.	117430	3378	2926	930	152
UNCID_1943466.b29ea742-8e19-4cdb-b237-5a7934f01381.sorted_genome_alignments.	117420	3106	2718	918	140
UNCID_1943490.71b1bdd1-2a00-4fd9-a229-cbc5d535af03.sorted_genome_alignments.	117433	3392	2920	986	244
UNCID_1943522.b1ad5501-06e7-48c7-9fa9-f76527ae39f1.sorted_genome_alignments.	117424	3450	2940	964	170
UNCID_1947942.7306af09-2f4d-43db-84d1-926c5f4e9d2a.sorted_genome_alignments.	117422	3124	2576	868	142
UNCID_1947997.defb83d5-ba61-435f-a8bf-98daaa1c546f.sorted_genome_alignments.	117426	3398	3024	1018	168
UNCID_1948242.637e7217-ec03-4a4d-892f-025908700ead.sorted_genome_alignments.	117427	3084	2428	802	124
UNCID_1948345.0dc7cb6e-bb27-4da5-90ed-c062dc9fda0b.sorted_genome_alignments.	117417	2800	2480	800	92
UNCID_1949206.322cb03d-69ba-4015-888f-330ced0b4600.sorted_genome_alignments.	117435	2946	2456	908	178
UNCID_1949390.36e38aab-6d36-496d-bba6-5f4393c33e33.sorted_genome_alignments.	117423	2772	2338	736	132
UNCID_1949427.e350f73a-df75-4956-a50d-f60a4295b85a.sorted_genome_alignments.	117424	3268	2786	942	222
UNCID_1949455.ec9e49c6-62d8-4248-85cc-e66c225db177.sorted_genome_alignments.	117438	3510	2934	1054	262
UNCID_1949523.fac5986e-a117-420a-8108-655b0d7d39d6.sorted_genome_alignments.	117441	2768	2354	804	156
UNCID_1949573.4850e928-80c5-4ad3-9291-2e9d80fde8c6.sorted_genome_alignments.	117425	3188	2716	924	196
UNCID_1949654.26b0c513-5897-4611-b94f-d6fbc1c508e5.sorted_genome_alignments.	117441	3594	2606	864	178
UNCID_1949727.575b0136-4ffe-4ecc-8967-4e5af3c3c8ec.sorted_genome_alignments.	117423	5666	2486	866	78
UNCID_1949755.5f6fb619-ac35-4806-88e7-0f5d90c64fd1.sorted_genome_alignments.	117447	4068	2884	1048	246
UNCID_1949869.254a13a2-1e25-46d5-a70e-805da1fed514.sorted_genome_alignments.	117444	3356	2634	892	184
UNCID_1949880.a75e2b44-3976-411b-9696-25ed76c1faee.sorted_genome_alignments.	117440	3344	2806	1002	216
UNCID_1949909.81e350d9-7e2f-4650-9871-54ed2d5a5ab3.sorted_genome_alignments.	117419	2782	2492	860	124
UNCID_1949998.682139cf-a3bd-4caf-bddc-5b1f3250f8f0.sorted_genome_alignments.	117440	3544	2560	912	198
UNCID_1950093.51d9b960-276a-4c7b-b135-f2f8c05f3bd6.sorted_genome_alignments.	117421	3656	3224	1240	174
UNCID_1950237.cbef9672-38ba-4873-b232-9a656b7428ce.sorted_genome_alignments.	117418	2816	2430	858	136
UNCID_1950415.fc36b662-fabd-4caa-81f7-00fe0a3164a6.sorted_genome_alignments.	117419	4834	3466	1188	102
UNCID_1950456.f7fb5192-be86-40e7-b7dc-19896b0058b6.sorted_genome_alignments.	117445	3460	3032	1008	290
UNCID_1950512.352dc94a-fc74-4292-890c-4ed9c22dcfbc.sorted_genome_alignments.	117419	4240	3422	1232	146
UNCID_1950584.d534dba4-b034-4451-9886-d66cdb7c7ef7.sorted_genome_alignments.	117422	3374	2956	950	78
UNCID_1950639.9ffa7c18-fb07-4665-b4ec-be1d1825b104.sorted_genome_alignments.	117425	3320	2828	992	142
UNCID_1950739.536d11ba-aa02-4443-96e8-6e9e9898ceb7.sorted_genome_alignments.	117420	6874	4906	1724	124
UNCID_1950770.66dc3d95-050b-49df-b8fc-743aec0e9e36.sorted_genome_alignments.	117421	3602	2970	988	82
UNCID_1950958.6cc98e3f-c0ff-4c3c-992a-c717393c13bb.sorted_genome_alignments.	117422	4940	3634	1326	130
UNCID_1950987.f6c5e9b3-f038-4994-a9f4-f4ccccebd4a7.sorted_genome_alignments.	117422	7520	4574	1464	126
UNCID_1952657.5a57d856-a9a7-4fb5-a55b-dbcc8c5f702b.sorted_genome_alignments.	117422	3378	2940	992	132
UNCID_1952673.b3c06bf7-49a3-48cb-9418-c25f8559b04c.sorted_genome_alignments.	117420	4166	3376	1186	136
UNCID_1952674.9ab920ca-6bda-418d-bb10-2ab71b5d2337.sorted_genome_alignments.	117421	3670	3088	1052	158
UNCID_1952703.4054bea5-0f95-4fbe-86e2-821f3c0f71b5.sorted_genome_alignments.	117423	3498	3056	1086	124
UNCID_1952721.21ad88e7-d9c7-4e66-9454-19a539b1fc4a.sorted_genome_alignments.	117420	4178	3140	1034	84
UNCID_1952833.f2b931d2-b2cf-44d7-a2b6-4f94b0395cbc.sorted_genome_alignments.	117421	3878	3300	1166	142
UNCID_1952904.260fce5f-8aea-4c0b-868a-ca514b130dff.sorted_genome_alignments.	117423	5554	4716	1524	84
UNCID_1952918.58bec13e-6ead-4c0f-b761-cd1bda85c3fe.sorted_genome_alignments.	117423	4874	3496	1242	128
UNCID_1953132.ba050b6a-1b01-494c-8efc-ab0bd107a724.sorted_genome_alignments.	117420	4748	3018	1028	112
UNCID_1953845.5d441f3d-7d25-4217-a6d3-7ed6ca78c216.sorted_genome_alignments.	117421	6094	3512	1170	102
UNCID_1954027.8d03eb0d-b6f2-4b28-aa26-4de13bd37270.sorted_genome_alignments.	117416	3780	3328	1072	112
UNCID_1954140.8aa3351e-ac40-409f-a2b9-4febbf3e0c47.sorted_genome_alignments.	117417	4666	3474	1274	164
UNCID_1954192.957a2bee-d5ff-4b21-931a-c50c3bc5fcc2.sorted_genome_alignments.	117417	3294	2880	1074	120
UNCID_1954254.c2c0b6ee-f0d3-431c-8cc4-9eca5173df37.sorted_genome_alignments.	117416	3404	3054	1044	62
UNCID_1954333.cfc2ea3a-5c54-4bcb-99e9-cf43ceebb823.sorted_genome_alignments.	117416	3450	3006	1076	96
UNCID_1954531.23a1c2b7-3ff3-40b2-b0c9-468a8b6fcd7d.sorted_genome_alignments.	117416	2426	2196	756	96
UNCID_1954557.e6e94309-7a4e-4fd3-a91a-1e1ac5ae2ac3.sorted_genome_alignments.	117417	3612	3176	1062	112
UNCID_1954620.16658ea4-7879-4fc8-a6fc-92eded4d4574.sorted_genome_alignments.	117416	2888	2678	914	72
UNCID_1954671.da7e432c-38d2-4a80-a82e-e1f950e7492d.sorted_genome_alignments.	117416	5066	4044	1372	104
UNCID_1954810.a8d80b57-ca18-40d3-b224-cfb8ee45d2d0.sorted_genome_alignments.	117416	3250	2870	952	106
UNCID_1954881.850b8d7a-7d08-4b7f-ba8a-e77cd8dc308f.sorted_genome_alignments.	117417	3234	2920	1058	136
UNCID_1955167.b19357df-ef0e-4a01-932c-3dc537ef75ea.sorted_genome_alignments.	117417	3232	2866	1020	118
UNCID_1955426.1cdadacf-34ad-464a-9faa-d501e2caab06.sorted_genome_alignments.	117417	4100	3592	1164	146
UNCID_1955429.2b739abb-14ae-40bd-bab6-80d469f92f0d.sorted_genome_alignments.	117417	3236	2804	932	112
UNCID_1956935.ccf08a46-d1e6-4f3d-a511-6a1560a8dc52.sorted_genome_alignments.	117417	5830	5124	1840	152
UNCID_1956955.c192377a-d8f7-4d83-b836-0b0ee75a1f8e.sorted_genome_alignments.	117416	3782	3388	1102	74
UNCID_1957184.722ba628-d4b7-41f3-9690-4305f868f3fe.sorted_genome_alignments.	117416	2764	2522	866	104
UNCID_1957240.e10cc5f8-4d2e-4de5-a31c-5df6889e4ba8.sorted_genome_alignments.	117418	3016	2752	1038	156
UNCID_1957265.ae83a679-8155-4f3a-9c9b-a3b73c8cd332.sorted_genome_alignments.	117418	3430	3002	1014	152
UNCID_1957364.66a0dece-b8d0-4d6a-a6d9-53985a507f77.sorted_genome_alignments.	117422	3630	3072	1122	186
UNCID_1957455.9ea1bff8-51a1-4773-851c-5c8da0e79565.sorted_genome_alignments.	117422	3688	3274	1176	134
UNCID_1957860.1d43f7a5-43ac-4861-b4a7-7bfce13ac2c5.sorted_genome_alignments.	117422	5730	4258	1528	152
UNCID_1957879.02a8e571-141a-401d-95e3-06dc27a6bb0b.sorted_genome_alignments.	117421	4450	3580	1324	164
UNCID_1957990.449ad673-a2d6-4168-a33e-5fa3230052cd.sorted_genome_alignments.	117422	3182	2874	1052	190
UNCID_1958019.82d185c7-5587-4b10-b209-5238311570d4.sorted_genome_alignments.	117420	3062	2694	1012	154
UNCID_1958050.7559d95d-0a25-497d-a5c9-e07dd95d80e8.sorted_genome_alignments.	117421	3392	2990	1078	180
UNCID_1958132.6ea88cea-a580-4060-854f-94d30936401a.sorted_genome_alignments.	117427	3790	3278	1088	126
UNCID_1958133.bd08e09d-7e95-40d6-ad89-30da191436dc.sorted_genome_alignments.	117426	3170	2614	888	136
UNCID_1958178.9ee990f0-1982-4012-96d7-4495ab1f4e4b.sorted_genome_alignments.	117426	4094	3346	1060	144
UNCID_1958248.908f9d6f-e960-4f1d-b1c6-12c67812dc3c.sorted_genome_alignments.	117438	3076	2588	866	182
UNCID_1958298.c11fcc21-6f21-440a-9b48-90a68efea23b.sorted_genome_alignments.	117430	3748	2712	844	176
UNCID_1958299.484c83d6-f68c-40f9-97e1-de52b72b5598.sorted_genome_alignments.	117438	3182	2604	868	154
UNCID_1958432.18c3431e-1dfa-48d9-a207-3ef74d283426.sorted_genome_alignments.	117436	3612	2760	990	168
UNCID_1958805.c760d14b-62ee-45a6-b384-409c73ca63aa.sorted_genome_alignments.	117445	4176	2896	1050	232
UNCID_1958884.758c51d4-1ece-4434-976e-50813e9076aa.sorted_genome_alignments.	117440	2888	2500	912	168
UNCID_1959221.fa5377b9-8285-4101-8378-2dbe0820eaa2.sorted_genome_alignments.	117437	3954	3246	1136	210
UNCID_1960188.c4cf1805-5b53-4c99-acf4-9cf0fd813d88.sorted_genome_alignments.	117427	2756	2450	868	210
UNCID_1960390.d1078a27-57b4-42df-875d-4a2c38c63680.sorted_genome_alignments.	117424	3060	2684	868	136
UNCID_1961490.d4c11d19-2467-4cb5-a351-d409cb3deea4.sorted_genome_alignments.	117440	3116	2624	930	198
UNCID_1962717.34c74991-850e-4794-9603-a7212905e13b.sorted_genome_alignments.	117418	4638	4088	1366	212
UNCID_1962767.d3452656-5eac-4d9f-9351-74f1128eb057.sorted_genome_alignments.	117434	3810	3164	1136	206
UNCID_1962814.9475bf3a-ae1b-482c-88d8-3f0c90ff18f6.sorted_genome_alignments.	117438	3620	3184	1110	320
UNCID_1962842.86502259-2c91-474e-a39c-ba0a4024c67d.sorted_genome_alignments.	117424	2820	2520	840	180
UNCID_1962960.25b7445f-2f62-4303-b983-cdde19c12256.sorted_genome_alignments.	117422	3752	2872	962	174
UNCID_1963009.2d6005de-b9ad-48ab-bfc9-60995838a002.sorted_genome_alignments.	117435	4046	3366	1122	270
UNCID_1963028.63311189-5238-4bc5-97ab-cd6128471bef.sorted_genome_alignments.	117418	3116	2548	1052	206
UNCID_1963628.4f8a59d0-d4e5-4015-9bec-46fccd7d139e.sorted_genome_alignments.	117416	3160	2852	892	112
UNCID_1963837.883fcc6f-4ef3-4c93-872a-a096b87bd85b.sorted_genome_alignments.	117416	4730	3698	1224	156
UNCID_1964007.ddf657f3-c764-4003-9de5-3384931c711b.sorted_genome_alignments.	117417	5404	4140	1376	146
UNCID_1964348.83ca9e67-060b-45ec-9ea9-076a64ae8062.sorted_genome_alignments.	117430	3086	2770	884	170
UNCID_1964402.46749725-ef75-479b-9af9-1cb898682e1c.sorted_genome_alignments.	117419	4360	3332	1156	204
UNCID_1964470.085abecb-d625-44e2-b699-34f9863a9b28.sorted_genome_alignments.	117431	3658	3098	1074	138
UNCID_1964527.fc475e1d-25de-46e4-9191-9e5ee16f0371.sorted_genome_alignments.	117424	4000	3126	1094	202
UNCID_1964804.17a290d7-8577-4d11-8842-86c2f48e1cac.sorted_genome_alignments.	117416	4480	3528	1168	254
UNCID_1964805.1dd50bb6-84d4-4e07-ba01-802f470b46dd.sorted_genome_alignments.	117426	3574	3008	1072	186
UNCID_1964870.a5105fe6-6ba9-4977-a976-49d9a1b6f164.sorted_genome_alignments.	117421	3664	3204	1070	232
UNCID_1964898.fae54004-1d4e-414e-a85e-667fc2cb89b5.sorted_genome_alignments.	117422	5572	4252	1454	196
UNCID_1965115.ae82fe73-dc4c-403b-af98-1d01ad87e732.sorted_genome_alignments.	117427	5416	3282	1130	250
UNCID_1965271.bf1fd845-aa87-49e7-8bd9-1443d6a3799c.sorted_genome_alignments.	118022	3986	3372	1096	258
UNCID_1965403.ba28ba04-d709-48c8-bd20-2b036ef54e2c.sorted_genome_alignments.	117436	3078	2778	1036	168
UNCID_1965461.bfb9ee8a-2743-43e5-80a0-bd0f3c6f4cf2.sorted_genome_alignments.	117437	2882	2654	898	168
UNCID_1965518.4835dbe5-983f-458a-91d2-8e1d754259c3.sorted_genome_alignments.	117436	3308	2978	1016	196
UNCID_1965547.d1814458-9ad3-40bb-b3ee-56221ecfe715.sorted_genome_alignments.	117454	4734	3520	1324	312
UNCID_1965621.c32dabac-90ce-4b8c-b08c-85a1a2fe8ccf.sorted_genome_alignments.	117443	2740	2390	872	180
UNCID_1965669.ff0e31ac-ee03-495a-97e0-a5283fd1c3ae.sorted_genome_alignments.	117426	3822	3300	1196	146
UNCID_1965743.12922017-4f50-4d3d-9bf9-8d9bf7a3b8d4.sorted_genome_alignments.	117422	7648	5776	1794	128
UNCID_1965787.1eee1136-f567-482b-b64d-a4761e615170.sorted_genome_alignments.	117446	3234	2844	1090	290
UNCID_1965924.ba477731-a4c6-4e1c-b44c-1964672a777c.sorted_genome_alignments.	117425	4604	3714	1154	142
UNCID_1965938.c8762ae1-49de-496d-a00f-4cde20bbd3af.sorted_genome_alignments.	117422	4670	4070	1188	160
UNCID_1966103.ec29675b-7379-44ee-981b-458fe9aca616.sorted_genome_alignments.	117433	3612	3076	1064	354
UNCID_1966121.9de618ee-04ff-49da-830a-f82eff981616.sorted_genome_alignments.	117425	4938	3912	1192	222
UNCID_1966131.fe9055e4-f25c-4b7b-9479-a8468c36310f.sorted_genome_alignments.	117424	2846	2580	976	184
UNCID_1966200.90c55ddf-3ac3-4599-80f6-e29e486d2070.sorted_genome_alignments.	117420	3378	2908	1006	98
UNCID_1966257.a56ef438-c2ac-4c6f-9283-59e38ba14f28.sorted_genome_alignments.	117425	3038	2734	932	122
UNCID_1966303.64f41383-d668-489a-9fe7-f00235015442.sorted_genome_alignments.	117424	5766	3170	1116	226
UNCID_1966389.e7756fc3-3cc9-4417-a5c2-a69e67e8df10.sorted_genome_alignments.	117421	3018	2736	884	136
UNCID_1966453.99471b35-21e6-44cb-863e-d60521a71b31.sorted_genome_alignments.	117427	2840	2622	944	160
UNCID_1966535.83c4827f-742b-42bf-96d0-335b484ee724.sorted_genome_alignments.	117421	3050	2742	954	108
UNCID_1966610.5ee80128-f80f-4892-9668-43c03c41bd65.sorted_genome_alignments.	117419	3758	3422	1178	136
UNCID_1966648.31fbf484-2cee-49a8-bf99-6c1b9d721b57.sorted_genome_alignments.	117420	6260	5140	1908	138
UNCID_1966651.8f1bfe41-e48c-4b5d-8b03-8def7666da02.sorted_genome_alignments.	117423	3404	3024	1104	198
UNCID_1966755.99e76a2e-9162-4345-9155-cc7267c0325b.sorted_genome_alignments.	117421	3746	3120	1090	192
UNCID_1966765.a598aef0-10a2-41bb-b755-4b2788b32e10.sorted_genome_alignments.	117423	4204	3612	1378	174
UNCID_1966846.18bb3804-de1e-4988-abbf-89c36d07cc01.sorted_genome_alignments.	117421	4544	3966	1236	112
UNCID_1966903.11e82091-a9fb-4b7b-b0a2-7908e50e2c60.sorted_genome_alignments.	117420	4536	3802	1326	184
UNCID_1967279.9f7b98f9-86c1-4c0c-8727-b8ecfb7b5e4e.sorted_genome_alignments.	117419	2848	2612	902	136
UNCID_1967339.450b68b9-573f-4921-93b6-8a57ff9a7263.sorted_genome_alignments.	117419	3108	2714	1006	136
UNCID_1967349.6c10f0d4-fd7e-459e-af27-8cde9dc42860.sorted_genome_alignments.	117419	3180	2834	964	116
UNCID_1967385.887b3624-2609-4928-9b17-d6e82cc4baa5.sorted_genome_alignments.	117419	3274	2872	1026	132
UNCID_1967427.f3004f55-be95-4c2c-92f8-9ec3e96701cd.sorted_genome_alignments.	117420	3144	2856	992	182
UNCID_1967567.db968587-1271-4b4a-8195-f17a06085ae5.sorted_genome_alignments.	117421	3598	3178	1148	204
UNCID_1967570.f282d6e9-6a6a-4515-8efd-d5fff0367ee8.sorted_genome_alignments.	117420	3286	2858	1008	218
UNCID_1967584.08a5e204-0002-4148-8b87-bbb9b490e825.sorted_genome_alignments.	117420	3860	3276	1112	122
UNCID_1967625.781945fb-6d9e-4b45-8082-57675f21dc4a.sorted_genome_alignments.	117420	3540	3026	1058	130
UNCID_1967635.b41dfa6b-a221-4e03-95d7-428781787067.sorted_genome_alignments.	117421	3758	3168	1164	172
UNCID_1967660.4c8aa0aa-c1ae-4aff-96f2-4636bb1d5c47.sorted_genome_alignments.	117420	4462	3596	1196	154
UNCID_1967661.369853c1-dc8d-45cc-8131-7ce625ac3020.sorted_genome_alignments.	117419	4020	3396	1150	146
UNCID_1967706.1ff9e0b8-b682-4da8-86f3-c510b7e6e1f4.sorted_genome_alignments.	117424	2676	2394	876	114
UNCID_1967765.5965fc49-0ee5-41d8-b673-9ade5c70db71.sorted_genome_alignments.	117421	3466	2742	1056	136
UNCID_1967847.b38f9ed4-266f-4b44-b42f-48396fb0be68.sorted_genome_alignments.	117419	5262	4396	1510	156
UNCID_1967889.18b41a91-88d1-4938-a57f-0464fc7422bc.sorted_genome_alignments.	117421	5528	4654	1552	258
UNCID_1970801.dff76521-f81c-4de8-9a80-d75d18fe7982.sorted_genome_alignments.	117422	3842	3488	1266	142
UNCID_1970859.bccae620-c677-4793-afe6-942ca71b8aa9.sorted_genome_alignments.	117425	3168	2888	1000	184
UNCID_1970928.fa279a9c-78d8-4727-a559-b7eca7a119b8.sorted_genome_alignments.	117434	3054	2766	1068	248
UNCID_1970951.ca261986-2f65-4998-89b7-e9c55a972574.sorted_genome_alignments.	117442	3518	3204	1348	260
