fastq_fn	fastq_prep_ID	HG38	T2T_pese	Pangenome_pese
TCGA-IR-A3LI-01A-11D-A20X_140131_SN590_0247_AC3FDBACXX_s_5_rg.sorted.filtered	115214	266898	27206	4306
TCGA-IR-A3LI-10A-01D-A20X_140131_SN590_0247_AC3FDBACXX_s_8_rg.sorted.filtered	115214	728174	76024	11852
TCGA-IR-A3LK-01A-12D-A20X_140417_SN590_0248_AC3EUFACXX_s_3_rg.sorted.filtered	115214	247336	30310	4462
TCGA-J8-A3YH-10A-01D-A23Q_120927_SN208_0432_AC188LACXX_s_4_rg.sorted.filtered	115214	3963220	2928386	2531032
TCGA-L5-A43C-01A-11D-A248_121207_SN1222_0161_AC1HJ0ACXX_s_1_rg.sorted.filtered	115214	548582	62030	12774
TCGA-L5-A4OF-01A-11D-A267_131001_SN1120_0279_AC2DKPACXX_s_7_rg.sorted.filtered	115214	461848	41156	1650
TCGA-L5-A4OF-11A-12D-A267_131001_SN1120_0279_AC2DKPACXX_s_8_rg.sorted.filtered	115214	613952	55614	2648
TCGA-L5-A4OT-11A-11D-A28P_140122_SN1222_0236_BD2CT4ACXX_s_8_rg.sorted.filtered	115214	444660	46312	4098
TCGA-LN-A49M-10A-01D-A267_131001_SN1222_0222_BC2CN2ACXX_s_2_rg.sorted.filtered	115214	499208	61968	13100
TCGA-LN-A4A2-01A-31D-A267_131001_SN1120_0279_AC2DKPACXX_s_5_rg.sorted.filtered	115214	412354	60582	23716
TCGA-V4-A9ED-10A-01D-A40E_140725_SN590_0252_BC41HPACXX_s_2_rg.sorted.filtered	115214	285608	32280	6846
TCGA-V4-A9EF-01A-21D-A40D_140725_SN590_0251_AC41YJACXX_s_4_rg.sorted.filtered	115214	388978	40932	4268
TCGA-V4-A9EH-10A-01D-A40E_140725_SN590_0252_BC41HPACXX_s_5_rg.sorted.filtered	115214	292162	28342	3914
TCGA-V4-A9EO-01A-12D-A40D_140808_SN590_0253_AC499NACXX_s_3_rg.sorted.filtered	115214	365744	38560	4286
TCGA-V4-A9EY-01A-11D-A40D_140714_SN1440_0192_AC3RUUACXX_s_2_rg.sorted.filtered	115214	257926	23848	1074
TCGA-V4-A9EY-10A-01D-A40E_140714_SN1440_0192_AC3RUUACXX_s_6_rg.sorted.filtered	115214	1064780	207264	24730
TCGA-V4-A9F7-01A-11D-A40D_140716_SN208_0519_BC5946ACXX_s_2_rg.sorted.filtered	115214	339560	45860	15344
TCGA-V4-A9F8-01A-11D-A40D_140716_SN208_0519_BC5946ACXX_s_3_rg.sorted.filtered	115214	793372	114424	42062
TCGA-VD-A8KB-01A-11D-A40D_140716_SN208_0518_AC59RNACXX_s_4_rg.sorted.filtered	115214	751232	103006	31536
TCGA-VD-A8KH-01A-11D-A40D_140731_SN208_0522_AC59K7ACXX_s_5_rg.sorted.filtered	115214	878150	127310	36324
TCGA-VD-A8KN-01A-11D-A40D_140731_SN208_0522_AC59K7ACXX_s_8_rg.sorted.filtered	115214	829854	116530	36444
TCGA-VD-AA8O-01A-11D-A40D_140807_SN1440_0194_AC5B5RACXX_s_3_rg.sorted.filtered	115214	375446	30054	1164
TCGA-05-4390-10A-01D-1751_120305_SN1120_0118_AD0L4HACXX_s_2_rg.sorted.filtered	115215	18403006	3814038	3296318
TCGA-05-4397-01A-01D-1203_120318_SN1120_0124_AC0HNPACXX_s_7_rg.sorted.filtered	115215	19152924	5692766	4577024
TCGA-05-4422-10A-01D-1203_120316_SN208_0275_BD0PL2ACXX_s_6_rg.sorted.filtered	115215	12811142	5071092	4378234
TCGA-05-4424-01A-22D-1853_120312_SN1120_0120_AD0PYGACXX_s_1_rg.sorted.filtered	115215	15514080	3232928	2793272
TCGA-05-4433-01A-22D-1853_120312_SN1120_0120_AD0PYGACXX_s_3_rg.sorted.filtered	115215	17906602	3746770	3268796
TCGA-35-4123-10A-01D-1103_110804_SN208_0217_BC03EKABXX_s_4_rg.sorted.filtered	115215	16256522	14480398	11623696
TCGA-44-3396-01A-01D-1203_110804_SN208_0216_AD0CLLABXX_s_7_rg.sorted.filtered	115215	23615388	18345242	13216286
TCGA-44-6145-10A-01D-1751_110927_SN208_0243_BC00TKACXX_s_1_rg.sorted.filtered	115215	4294592	3424512	2948070
TCGA-44-6145-11A-01D-1751_110927_SN208_0243_BC00TKACXX_s_2_rg.sorted.filtered	115215	4678096	3536308	3049404
TCGA-44-6146-10A-01D-1751_110927_SN208_0243_BC00TKACXX_s_4_rg.sorted.filtered	115215	4897692	3886522	3348474
TCGA-44-6147-01A-11D-1751_111207_SN590_0112_D09CDACXX_s_1_rg.sorted.filtered	115215	7543972	6372000	5360918
TCGA-44-6148-10A-01D-1751_110927_SN208_0243_BC00TKACXX_s_7_rg.sorted.filtered	115215	5378258	4376152	3804504
TCGA-44-6776-11A-01D-1853_120123_SN590_0134_AC0DJKACXX_s_1_rg.sorted.filtered	115215	8684902	7354334	6450806
TCGA-44-6779-01A-11D-1853_120312_SN1120_0120_AD0PYGACXX_s_8_rg.sorted.filtered	115215	11386408	3084692	2631796
TCGA-49-6743-11A-01D-1853_111218_SN208_0258_C054RACXX_s_4_rg.sorted.filtered	115215	4471140	3397160	2937100
TCGA-49-6745-01A-11D-1853_111218_SN208_0258_C054RACXX_s_7_rg.sorted.filtered	115215	4688810	3271624	2820402
TCGA-49-6745-11A-01D-1853_111218_SN208_0258_C054RACXX_s_8_rg.sorted.filtered	115215	15206332	13197102	11886608
TCGA-50-5045-01A-01D-1623_120205_SN590_0136_BD0LRYACXX_s_1_rg.sorted.filtered	115215	7038604	5909376	5165034
TCGA-50-5055-10A-01D-1623_120205_SN590_0136_BD0LRYACXX_s_6_rg.sorted.filtered	115215	7984422	6951542	6159992
TCGA-50-5931-11A-01D-1751_110928_SN590_0108_BB01CWACXX_s_3_rg.sorted.filtered	115215	4773696	3714342	3244576
TCGA-50-5933-01A-11D-1751_110928_SN590_0108_BB01CWACXX_s_6_rg.sorted.filtered	115215	4644516	3579340	3118426
TCGA-50-5935-01A-11D-1751_110928_SN590_0108_BB01CWACXX_s_8_rg.sorted.filtered	115215	4934036	4023082	3519858
TCGA-50-5935-11A-01D-1751_110928_SN590_0108_BB01CWACXX_s_1_rg.sorted.filtered	115215	4336148	3385260	2952692
TCGA-50-6593-11A-01D-1751_120105_SN1120_0107_AC054PACXX_s_4_rg.sorted.filtered	115215	3998972	3005102	2598008
TCGA-55-6543-01A-11D-1751_111115_SN590_0111_D09ATACXX_s_8.rg.sorted.filtered	115215	4574704	3326598	2669170
TCGA-67-6215-01A-11D-1751_111115_SN590_0111_D09ATACXX_s_7.rg.sorted.filtered	115215	5178402	3783024	3070176
TCGA-67-6216-01A-11D-1751_111115_SN590_0111_D09ATACXX_s_1.rg.sorted.filtered	115215	32361458	30112640	27704738
TCGA-73-4676-11A-01D-1751_120309_SN208_0274_AD0R6DACXX_s_8_rg.sorted.filtered	115215	66075814	6744126	5896816
TCGA-75-5122-01A-01D-1751_120309_SN208_0273_BC0HEAACXX_s_1_rg.sorted.filtered	115215	50140906	6045378	5334228
TCGA-75-5125-01A-01D-1751_120309_SN208_0273_BC0HEAACXX_s_3_rg.sorted.filtered	115215	46573754	6034374	5306376
TCGA-A5-A0G9-01A-11D-A043_120318_SN590_0146_AC0KH7ACXX_s_3_rg.sorted.filtered	115215	6855628	5712242	4801318
TCGA-A5-A0GU-01A-11D-A043_120209_SN1120_0114_BC0DFVACXX_s_5_rg.sorted.filtered	115215	12694906	10022032	8194634
TCGA-AA-A01X-11A-11D-A079-02_IlluminaHiSeq-DNASeq_whole.filtered	115215	15856116	13642846	11686690
TCGA-AG-3999-10A-01D-1115-02_IlluminaHiSeq-DNASeq_whole.filtered	115215	31454698	28772520	26149268
TCGA-AG-A00C-10A-01D-A078_110405_SN590_0074_AB04EUABXX_s_4_rg.sorted.filtered	115215	15508940	12122508	10165674
TCGA-AP-A0L8-01A-11D-A043_120324_SN1120_0127_BC0L80ACXX_s_5_rg.sorted.filtered	115215	11654182	10115344	8280254
TCGA-AP-A0LI-01A-11D-A043_120301_SN590_0142_AD0LPVACXX_s_7_rg.sorted.filtered	115215	17516046	14790790	11627470
TCGA-AP-A0LI-10A-01D-A043_120301_SN590_0142_AD0LPVACXX_s_8_rg.sorted.filtered	115215	51012588	6990100	6216088
TCGA-AP-A0LQ-01A-12D-A101_120330_SN208_0279_BC0L73ACXX_s_5_rg.sorted.filtered	115215	5505406	4467366	3773934
TCGA-AP-A0LT-01A-11D-A043_120327_SN590_0149_AD0U12ACXX_s_1_rg.sorted.filtered	115215	6658870	5590958	4673362
TCGA-B5-A0JN-01A-11D-A101_120330_SN208_0280_AD0UKLACXX_s_3_rg.sorted.filtered	115215	5716588	4698216	3978182
TCGA-B5-A0JR-01A-13D-A043_120403_SN1222_0094_BD0UKBACXX_s_6_rg.sorted.filtered	115215	3477410	2653882	2238824
TCGA-B5-A0JV-01A-11D-A101_120330_SN208_0280_AD0UKLACXX_s_5_rg.sorted.filtered	115215	5255148	4178656	3476214
TCGA-B5-A0JY-01A-11D-A101_120330_SN208_0280_AD0UKLACXX_s_6_rg.sorted.filtered	115215	6226700	5003342	4140054
TCGA-B5-A0K0-10A-01D-A043_120209_SN1120_0114_BC0DFVACXX_s_8_rg.sorted.filtered	115215	10771998	6774382	5486556
TCGA-B6-A0RE-10A-01D-A060_130725_SN590_0234_BC29HAACXX_s_8_rg.sorted.filtered	115215	276336	80602	61070
TCGA-BA-4075-01A-01D-1431_120310_SN590_0145_BD0RGYACXX_s_3_rg.sorted.filtered	115215	144000584	138719110	129731058
TCGA-BA-4076-01A-01D-1431_120310_SN590_0145_BD0RGYACXX_s_5_rg.sorted.filtered	115215	5282712	4347220	3879122
TCGA-BA-5555-01A-01D-1509_120420_SN1120_0135_BD0T5FACXX_s_2_rg.sorted.filtered	115215	4108624	3150632	2639556
TCGA-BB-4225-01A-01D-1431_120423_SN590_0153_BC0KJ3ACXX_s_3_rg.sorted.filtered	115215	4390558	3392370	2823150
TCGA-BF-A1PU-10A-01D-A18Z_120517_SN208_0300_BC0VYMACXX_s_8_rg.sorted.filtered	115215	5165334	4139824	3606958
TCGA-BF-A1Q0-10A-01D-A18Z_120520_SN590_0158_AC0J99ACXX_s_6_rg.sorted.filtered	115215	4857424	3744894	3255934
TCGA-BG-A0M4-01A-11D-A101_120330_SN1120_0129_BD0UCLACXX_s_1_rg.sorted.filtered	115215	4345058	3391694	2865884
TCGA-BG-A0M6-01A-31D-A101_120330_SN1120_0129_BD0UCLACXX_s_2_rg.sorted.filtered	115215	4974070	4018454	3406094
TCGA-BG-A0M6-10A-01D-A101_120406_SN1120_0130_AD0UKGACXX_s_5_rg.sorted.filtered	115215	6035130	4824298	3917398
TCGA-BG-A0MG-01A-21D-A101_120330_SN1120_0129_BD0UCLACXX_s_5_rg.sorted.filtered	115215	4851572	3756890	3123090
TCGA-BH-A0DK-10A-01D-A060_130807_SN590_0236_BC291KACXX_s_6_rg.sorted.filtered	115215	895292	100562	29536
TCGA-BH-A0H7-10A-01D-A060_130725_SN590_0233_AD2B3HACXX_s_8_rg.sorted.filtered	115215	756192	88468	19482
TCGA-BH-A0HK-10A-01D-A060_130807_SN590_0236_BC291KACXX_s_2_rg.sorted.filtered	115215	879780	88772	16940
TCGA-BJ-A0Z3-10A-01D-A13U_120706_SN1120_0170_BD1422ACXX_s_8_rg.sorted.filtered	115215	4900068	3498392	2984528
TCGA-BJ-A0Z9-10A-01D-A10R_120616_SN1120_0153_AC0WMJACXX_s_8_rg.sorted.filtered	115215	5148994	3216960	2733948
TCGA-BJ-A0ZA-10A-02D-A10R_120616_SN1120_0154_BD142VACXX_s_7_rg.sorted.filtered	115215	5006858	2897010	2404754
TCGA-BJ-A28Z-01A-11D-A16N_120718_SN590_0169_AC0WL7ACXX_s_2_rg.sorted.filtered	115215	5023888	4032076	3509338
TCGA-BJ-A3PR-01A-11D-A221_120524_SN1120_0144_AC0VNCACXX_s_7_rg.sorted.filtered	115215	3773116	2837030	2426936
TCGA-BJ-A3PR-10A-01D-A221_120524_SN1120_0144_AC0VNCACXX_s_8_rg.sorted.filtered	115215	4226526	3114170	2646508
TCGA-BJ-A3PT-10A-01D-A221_120530_SN1222_0111_BD12L1ACXX_s_3_rg.sorted.filtered	115215	3652128	2704584	2326432
TCGA-BR-4187-01A-01D-1128_120805_SN1222_0142_AD16TGACXX_s_5_rg.sorted.filtered	115215	4304182	2998410	2519844
TCGA-BR-4201-11A-01D-1128_120816_SN590_0176_BD13T7ACXX_s_4_rg.sorted.filtered	115215	5387036	4262878	3667602
TCGA-BR-4367-01A-01D-1154_130815_VM001_0002_VMR0002CXX_s_3_rg.sorted.filtered	115215	952918	112246	32238
TCGA-BR-4368-01A-01D-1154_130815_VM001_0002_VMR0002CXX_s_5_rg.sorted.filtered	115215	238692	28766	6694
TCGA-BT-A3PK-01A-21D-A221_120906_SN208_0426_BC194HACXX_s_3_rg.sorted.filtered	115215	5856480	4812652	4059976
TCGA-C5-A1BQ-01C-11D-A20X_140106_SN590_0243_AC371BACXX_s_2_rg.sorted.filtered	115215	843492	140848	59834
TCGA-C5-A1BQ-10A-01D-A20X_140106_SN590_0243_AC371BACXX_s_6_rg.sorted.filtered	115215	297186	30114	3260
TCGA-C5-A2LZ-10B-01D-A20X_140106_SN590_0244_BC384EACXX_s_6_rg.sorted.filtered	115215	276642	27386	3738
TCGA-C5-A3HF-10A-01D-A20X_140117_SN590_0246_BC37BDACXX_s_4_rg.sorted.filtered	115215	781734	90304	10804
TCGA-C5-A3HL-10A-01D-A20X_140131_SN590_0247_AC3FDBACXX_s_1_rg.sorted.filtered	115215	233026	23582	4112
TCGA-CD-5802-10A-01D-1598_121107_SN590_0199_AC179PACXX_s_7_rg.sorted.filtered	115215	794606	96218	19178
TCGA-CF-A1HS-01A-11D-A13U_121011_SN590_0184_BC192GACXX_s_5_rg.sorted.filtered	115215	5403718	4469276	3893746
TCGA-CG-4300-01A-01D-1154_130815_VM001_0003_VMR0003CXX_s_3_rg.sorted.filtered	115215	207396	25114	5132
TCGA-CG-4466-01A-01D-1154_121212_SN1120_0205_AC1F18ACXX_s_1_rg.sorted.filtered	115215	798000	204322	89184
TCGA-CG-4466-01A-01D-1154_130815_VM001_0005_VMR0005CXX_s_4_rg.sorted.filtered	115215	798000	204322	89184
TCGA-CG-4477-01A-01D-1154_121029_SN208_0438_AC18NJACXX_s_2_rg.sorted.filtered	115215	24026	17776	9936
TCGA-CG-5720-11A-01D-1598_121029_SN208_0439_BD1KHKACXX_s_4_rg.sorted.filtered	115215	303558	52846	21880
TCGA-CG-5730-01A-11D-1598_121023_SN208_0436_AC1CMBACXX_s_1_rg.sorted.filtered	115215	620890	110102	51604
TCGA-CG-5730-11A-01D-1598_121023_SN208_0436_AC1CMBACXX_s_4_rg.sorted.filtered	115215	957648	178048	104612
TCGA-CG-5732-11A-01D-1598_121023_SN208_0436_AC1CMBACXX_s_5_rg.sorted.filtered	115215	1205124	162574	59350
TCGA-CH-5791-01A-11D-1572_130125_SN208_0451_BD1RB1ACXX_s_1_rg.sorted.filtered	115215	386680	44908	11524
TCGA-CH-5794-10A-01D-1573_130125_SN208_0451_BD1RB1ACXX_s_6_rg.sorted.filtered	115215	944746	150614	53690
TCGA-CN-4727-01A-01D-1431_120504_SN590_0155_AC0KTHACXX_s_7_rg.sorted.filtered	115215	5880894	4406558	3793004
TCGA-CN-4727-10A-01D-1431_120504_SN590_0155_AC0KTHACXX_s_8_rg.sorted.filtered	115215	6485398	5043912	4122002
TCGA-CN-4730-01A-01D-1431_120513_SN590_0157_AD0PU3ACXX_s_5_rg.sorted.filtered	115215	5156660	4107730	3619230
TCGA-CN-4733-10A-01D-1868_120530_SN1222_0110_AC0VLAACXX_s_6_rg.sorted.filtered	115215	4065938	3002426	2568010
TCGA-CN-4734-01A-01D-1431_120412_SN208_0283_AD0V1GACXX_s_1_rg.sorted.filtered	115215	4906078	3606488	3100822
TCGA-CN-4737-01A-01D-1431_120412_SN208_0283_AD0V1GACXX_s_4_rg.sorted.filtered	115215	4875484	3606958	3060742
TCGA-CN-4738-01A-02D-1509_120420_SN1120_0135_BD0T5FACXX_s_7_rg.sorted.filtered	115215	5642752	4388534	3776846
TCGA-CN-4741-01A-01D-1431_120412_SN208_0283_AD0V1GACXX_s_6_rg.sorted.filtered	115215	4166642	3067348	2601940
TCGA-CN-5355-01A-01D-1431_120412_SN208_0283_AD0V1GACXX_s_7_rg.sorted.filtered	115215	5232904	4080182	3431328
TCGA-CN-5356-01A-01D-1431_120412_SN208_0283_AD0V1GACXX_s_8_rg.sorted.filtered	115215	5005208	3927276	3269100
TCGA-CN-5361-01A-01D-1431_120418_SN1222_0098_BD0T68ACXX_s_2_rg.sorted.filtered	115215	4002858	2984866	2476452
TCGA-CN-5367-01A-01D-1431_120420_SN1120_0134_AC0J8YACXX_s_2_rg.sorted.filtered	115215	5391906	4404264	3680724
TCGA-CN-5367-10A-01D-1431_120420_SN1120_0134_AC0J8YACXX_s_6_rg.sorted.filtered	115215	5743394	4617504	3952958
TCGA-CN-5369-10A-01D-1431_120420_SN1120_0134_AC0J8YACXX_s_7_rg.sorted.filtered	115215	4004858	3066304	2559066
TCGA-CN-5373-10A-01D-1431_120420_SN1120_0134_AC0J8YACXX_s_8_rg.sorted.filtered	115215	3730882	2743086	2322202
TCGA-CN-6018-01A-11D-1681_120425_SN1222_0099_AC0JCEACXX_s_3_rg.sorted.filtered	115215	3825982	2870594	2506336
TCGA-CN-6018-10A-01D-1681_120425_SN1222_0099_AC0JCEACXX_s_7_rg.sorted.filtered	115215	3833802	2901150	2441900
TCGA-CQ-5325-10A-01D-1681_120425_SN1222_0100_BD0T1VACXX_s_5_rg.sorted.filtered	115215	4199636	2936046	2486974
TCGA-CQ-7065-10A-01D-2317_120710_SN590_0166_AC0VNFACXX_s_4_rg.sorted.filtered	115215	4412528	3524198	3024124
TCGA-CQ-7068-01A-11D-2317_120730_SN1222_0140_AC11GKACXX_s_6_rg.sorted.filtered	115215	3829376	2577864	2212680
TCGA-CU-A0YN-11A-11D-A10R_120926_SN590_0182_BD1EAGACXX_s_4_rg.sorted.filtered	115215	5550136	4330966	3757630
TCGA-CU-A0YO-01A-11D-A10R_120926_SN590_0182_BD1EAGACXX_s_5_rg.sorted.filtered	115215	6091202	4740462	4130050
TCGA-CU-A0YR-10A-01D-A10R_120926_SN590_0182_BD1EAGACXX_s_8_rg.sorted.filtered	115215	5022068	4077236	3541370
TCGA-CU-A3KJ-01A-11D-A21C_120914_SN590_0179_AD13PPACXX_s_7_rg.sorted.filtered	115215	4755582	3829726	3328438
TCGA-CU-A3QU-10B-01D-A233_120829_SN1120_0183_AC18U8ACXX_s_2_rg.sorted.filtered	115215	3546870	2610860	2195610
TCGA-CV-5966-11A-01D-1681_120427_SN1120_0136_AC0JEMACXX_s_6_rg.sorted.filtered	115215	8658996	7390342	6465042
TCGA-CV-5973-11A-01D-1681_120427_SN1120_0137_BD0T3FACXX_s_5_rg.sorted.filtered	115215	4709650	3698160	3144128
TCGA-CV-6960-01A-41D-2317_120623_SN1222_0118_AD13T1ACXX_s_6_rg.sorted.filtered	115215	3895354	2711244	2301514
TCGA-CV-7411-10A-01D-2317_120710_SN590_0165_BC0VU7ACXX_s_1_rg.sorted.filtered	115215	4566224	3532764	3055156
TCGA-CV-7429-01A-11D-2317_120710_SN590_0165_BC0VU7ACXX_s_4_rg.sorted.filtered	115215	4620684	3468204	2978492
TCGA-D3-A1Q7-10A-01D-A18Z_120516_SN1222_0107_BD12HYACXX_s_3_rg.sorted.filtered	115215	29288248	3365628	2944748
TCGA-D3-A1Q8-06A-11D-A18Z_120626_SN590_0163_AC0VU5ACXX_s_1_rg.sorted.filtered	115215	4417276	3482954	3017062
TCGA-D3-A1Q8-10A-01D-A18Z_120626_SN590_0163_AC0VU5ACXX_s_2_rg.sorted.filtered	115215	4915160	3890582	3290818
TCGA-D3-A1Q9-10A-01D-A18Z_120626_SN590_0163_AC0VU5ACXX_s_4_rg.sorted.filtered	115215	4381718	3412022	2902722
TCGA-D3-A1QB-10A-01D-A18Z_120626_SN590_0164_BC0VMVACXX_s_4_rg.sorted.filtered	115215	6880754	5554694	4751606
TCGA-D3-A2JP-06A-11D-A18Z_120612_SN590_0162_BC0VNGACXX_s_3_rg.sorted.filtered	115215	5460062	4482762	3889174
TCGA-D7-5577-10A-01D-1598_121023_SN208_0437_BD1H3FACXX_s_4_rg.sorted.filtered	115215	257628	31336	11612
TCGA-D7-5578-01A-01D-1598_121023_SN208_0437_BD1H3FACXX_s_2_rg.sorted.filtered	115215	817222	139382	57230
TCGA-DA-A1HW-06A-11D-A18Z_120612_SN590_0162_BC0VNGACXX_s_7_rg.sorted.filtered	115215	5299412	4323918	3690946
TCGA-DA-A1HY-06A-11D-A18Z_120612_SN590_0162_BC0VNGACXX_s_1_rg.sorted.filtered	115215	4305356	3385542	2924544
TCGA-DA-A1HY-10A-01D-A18Z_120612_SN590_0162_BC0VNGACXX_s_2_rg.sorted.filtered	115215	95389584	90983206	85686400
TCGA-DA-A1I2-06A-21D-A18Z_120520_SN590_0158_AC0J99ACXX_s_1_rg.sorted.filtered	115215	6162746	5040918	4357524
TCGA-DA-A1I2-10A-01D-A18Z_120520_SN590_0158_AC0J99ACXX_s_2_rg.sorted.filtered	115215	5552724	4126242	3526690
TCGA-DJ-A13U-10A-01D-A10R_120616_SN1120_0153_AC0WMJACXX_s_6_rg.sorted.filtered	115215	4085552	2620152	2204238
TCGA-DJ-A13W-01A-11D-A10R_120617_SN1222_0116_AC0WMMACXX_s_1_rg.sorted.filtered	115215	3313984	2212852	1866998
TCGA-DJ-A13W-10A-01D-A10R_120617_SN1222_0116_AC0WMMACXX_s_2_rg.sorted.filtered	115215	3884230	2551474	2163250
TCGA-DJ-A1QD-01A-11D-A14U_120717_SN1120_0175_AC1179ACXX_s_6_rg.sorted.filtered	115215	4856068	3582028	3073476
TCGA-DJ-A1QF-10A-01D-A14U_120629_SN1120_0167_AC0WMBACXX_s_6_rg.sorted.filtered	115215	3833334	2701522	2289642
TCGA-DK-A1A5-01A-11D-A13U_121002_SN1222_0154_AC1A3DACXX_s_1_rg.sorted.filtered	115215	4910144	3664406	3130278
TCGA-DK-A1A6-01A-11D-A13U_121011_SN590_0184_BC192GACXX_s_7_rg.sorted.filtered	115215	5651782	4677932	4064888
TCGA-DK-A1AA-01A-11D-A13U_121025_SN590_0188_AC190CACXX_s_3_rg.sorted.filtered	115215	729280	99460	20212
TCGA-DK-A1AD-01A-11D-A13U_121025_SN590_0188_AC190CACXX_s_5_rg.sorted.filtered	115215	171238	19314	3254
TCGA-DK-A3IQ-10A-01D-A210_120911_SN1120_0189_BD1D04ACXX_s_4_rg.sorted.filtered	115215	4217668	3220484	2708266
TCGA-DK-A3WY-10A-01D-A233_120829_SN1120_0183_AC18U8ACXX_s_8_rg.sorted.filtered	115215	3388486	2516220	2132448
TCGA-DK-A3X2-10A-01D-A233_120829_SN1120_0184_BD1DRAACXX_s_4_rg.sorted.filtered	115215	3475802	2364898	1961042
TCGA-DU-5872-01A-11D-1703_130808_SN208_0488_BC294YACXX_s_6_rg.sorted.filtered	115215	364048	53200	16048
TCGA-DU-5872-10A-01D-1703_130813_SN1440_0160_AD2B87ACXX_s_1_rg.sorted.filtered	115215	466220	67640	12976
TCGA-DU-6392-10A-01D-1703_130813_SN1440_0160_AD2B87ACXX_s_2_rg.sorted.filtered	115215	588078	70032	11216
TCGA-DU-6399-01A-12D-1703_130813_SN1440_0160_AD2B87ACXX_s_3_rg.sorted.filtered	115215	445878	58086	11208
TCGA-DU-6402-01A-11D-1703_130813_SN1440_0160_AD2B87ACXX_s_4_rg.sorted.filtered	115215	1233232	174378	36006
TCGA-DU-6403-01A-11D-1703_130813_SN1440_0160_AD2B87ACXX_s_5_rg.sorted.filtered	115215	1014488	144282	31802
TCGA-DU-6405-01A-11D-1703_130813_SN1440_0160_AD2B87ACXX_s_6_rg.sorted.filtered	115215	392774	49048	9936
TCGA-DU-7007-10A-01D-2022_130910_SN208_0494_AC2A1DACXX_s_8_rg.sorted.filtered	115215	363990	58794	23328
TCGA-DU-7008-01A-11D-2022_130910_SN208_0495_BD2FGNACXX_s_1_rg.sorted.filtered	115215	281612	36846	15886
TCGA-DU-7010-01A-11D-2022_130910_SN208_0495_BD2FGNACXX_s_3_rg.sorted.filtered	115215	305226	51088	22510
TCGA-DU-7292-01A-11D-2022_130911_SN1222_0218_BC2A1NACXX_s_1_rg.sorted.filtered	115215	473592	54964	7334
TCGA-E1-5305-10A-01D-1891_130919_SN590_0239_BC2N06ACXX_s_1_rg.sorted.filtered	115215	797558	91530	13684
TCGA-E7-A3Y1-10A-01D-A233_120829_SN1120_0184_BD1DRAACXX_s_8_rg.sorted.filtered	115215	3637638	2607024	2185604
TCGA-EA-A3HR-10A-01D-A20X_140417_SN590_0248_AC3EUFACXX_s_4_rg.sorted.filtered	115215	265814	29976	4648
TCGA-EA-A3HS-01A-11D-A20X_140106_SN590_0243_AC371BACXX_s_3_rg.sorted.filtered	115215	757450	97600	24452
TCGA-EA-A3HS-10B-01D-A20X_140106_SN590_0243_AC371BACXX_s_7_rg.sorted.filtered	115215	770382	98398	23314
TCGA-EA-A3HU-10B-01D-A20X_140106_SN590_0244_BC384EACXX_s_7_rg.sorted.filtered	115215	273412	22648	3242
TCGA-EE-A29C-10A-01D-A190_120807_SN590_0173_AC0VN5ACXX_s_4_rg.sorted.filtered	115215	5009224	3742954	3229416
TCGA-EE-A2GS-10A-01D-A190_120724_SN208_0418_BD13N7ACXX_s_6_rg.sorted.filtered	115215	4839518	3702674	3185762
TCGA-EE-A2GT-10A-01D-A190_120724_SN208_0418_BD13N7ACXX_s_5_rg.sorted.filtered	115215	6464834	4422596	3820502
TCGA-EE-A2M5-10A-01D-A190_120724_SN208_0418_BD13N7ACXX_s_4_rg.sorted.filtered	115215	5197670	3866360	3303584
TCGA-EE-A2M6-06A-12D-A18Y_120724_SN208_0417_AC117BACXX_s_5_rg.sorted.filtered	115215	4200768	3174220	2734848
TCGA-EE-A2M7-10A-01D-A190_120724_SN208_0417_AC117BACXX_s_7_rg.sorted.filtered	115215	4520874	3370626	2914486
TCGA-EE-A2MC-10A-01D-A190_120724_SN208_0417_AC117BACXX_s_6_rg.sorted.filtered	115215	4329456	3076146	2641620
TCGA-EE-A2MD-06A-11D-A18Y_120724_SN1222_0139_BD13UNACXX_s_4_rg.sorted.filtered	115215	4178098	3116518	2638660
TCGA-EE-A2ME-10A-01D-A190_120724_SN1222_0139_BD13UNACXX_s_7_rg.sorted.filtered	115215	4273158	3176740	2689086
TCGA-EE-A2MH-06A-11D-A18Y_120724_SN1222_0139_BD13UNACXX_s_1_rg.sorted.filtered	115215	7681662	6366764	5386350
TCGA-EE-A2MJ-10A-01D-A190_120729_SN1120_0179_AC11G3ACXX_s_3_rg.sorted.filtered	115215	4633970	3321162	2781578
TCGA-EE-A2ML-10A-01D-A190_120724_SN1222_0138_AC1168ACXX_s_7_rg.sorted.filtered	115215	3952080	2722046	2307660
TCGA-EJ-5499-10A-01D-1573_130223_SN590_0214_BC1UJ3ACXX_s_2_rg.sorted.filtered	115215	844944	167750	46782
TCGA-EK-A2RN-01A-12D-A20X_140117_SN590_0246_BC37BDACXX_s_2_rg.sorted.filtered	115215	662116	84624	14148
TCGA-EK-A3GJ-01A-21D-A20X_140106_SN590_0243_AC371BACXX_s_1_rg.sorted.filtered	115215	183978	21076	3120
TCGA-EK-A3GJ-11A-11D-A20X_140106_SN590_0243_AC371BACXX_s_5_rg.sorted.filtered	115215	758932	91106	13160
